Banat,"Hilat, hiklat suntok, buntal, bigwas.",Unaton,Bennat,Banaten mo nga yang damit mo.,Unaton mo gani ng bayo mo.,Bennatem man ata badom.
Bango,"Amoy, kabanguhan.",Kahamot,Banglo,Ang bango ng bulaklak.,Kahamot sang bulak.,Nagbanglo adiay sabong.
Bangon,"Tindig, tayo himagsik, rebelyon.",Magtindog,Tumakder,Bumangon siya ng maaga.,Magtindog sya sang aga.,Bummangon isuna nga nasapa.
Bangungot,Masamang panaginip.,Daman,Tagtaginep,Nabangungot ang bunsong kapatid niya.,Na daman ang agot nga utod nya.,Nagtatagainep adiay kabsat na.
Banyo,"Paliguan, batalan.",Banyo,Pagdigusan,Sira ata ang ating banyo.,Guba guro ya aton nga banyo.,Naperdi sa adiay pagdigusan tayo.
Baon,Pagkain o panustos.,Balon,Balon,Kunti lang ang baon ko.,Gamay lang ya balon ko.,Bassit lang iti balon ko.
Bapor,"Sasakyang dagat, barko, batel.",Bapor,Barko,Sumakay kami sa bapor.,Nagsakay kami sa bapor.,Naglugan kami iddiay barko.
Bara,"Pasak, hirin, bikig.",Bara,Pelpel,May bara ang banyo namin.,May bara ya banyo nyo.,Adda pelpel na jay kasilyas mi.
Barado,"Maybara, sarado, trangkado.",Barado,Napelpelan,Baarado sa banyo niyo.,Barado sa banyo nyo.,Napelpelan adiay kasilyas yu.
Barako,"Bulugan, lalaking hayop na pangkasta.",Sultero,Lalaki,Barakong barako ang anak mo.,Sultero nagif ang bata mo.,Lalaking lalaki nga talaga ta anak mo.
Baril,"Paltik, riple, rebolber.",Pusil,Paltog,Mag ingat sa baril.,Maghalung sa pusil,Agalwad iti paltog.
Barkada,"Pangkat, grupo, samahan, tropa.",Kaupod,Kakadwa,Marami akong barkada.,Madamo ako kaupod.,Nagado iti kakadwak.
Barumbado,"Bastos, salbahe, walang pitagan.",Magamo,Makariribuk,Barumbado ang kagaya mo.,Mgamo ang  parihas sa imo.,Makariribuk iti padam.
Basagulero,Toang mahilig sa gulo o away.,Mabaison,Mannakiapa,Basagulero ang anak mo.,Mabaison ang bata mo.,Mannakiapa ata anak mo.
Basahan,"Trapo, pamunas.",Trapo,Nisnis,Magdala ng basahan bukas.,Magdala sang trapo bwas.,Agdala iti nisnis nubigat.
Basbas,"Bendisyon, pagpapala.",Bendisyon,Pemmendisyon,May basbas na kayo galing sa akin.,May bendisyon na kamu halin sakun.,Adda pemmendisyon yu gappo kanyakun.
Basura,"Sukal, dumi, kalat, yagit.",Basura,Rugit,Itapon mo na yang basura mo.,Ihaboy na ng basura mo.,Ibelleng mo ata rugit mun.
Beterano,"Sanay, mahusay, datihan.",Beterano,Beterano,Ang lolo ko ay beterano.,Beterano ya lolo ko.,Ni apong ko ki betereno.
Bibinga,Piraso ng basag na palayok.,Palayok,Paryok,Ang liit ng palayok mo.,Kagamay sang palayok mo.,Nagbassit ta paryok mo
Bibitayan,Bigtihan o pagbitay.,Bitayan,Agbitay,Bibitayin ang magnanakaw na ito.,Bitayan ang kawatan ngani.,Agbitay da iti agtatakaw.
Bida,Karakter o tauhan.,Bida,Bida,Ako ang bida dito.,Ako ang bida diri.,Siak iti bida ditoy.
Bikas,"Asta, tikas, tindig, postura.",Tindog,Porma,Ang ganda ng bikas mo.,Kanami sang tindog mo.,Nagmayat man ti pormam.
Bigas,Butil na galing sa palay.,Bugas,Bagas,Wala na silang bigas,Wala na sila bugas.,Awan iti bagas dan.
Bigat,Malaking timbang.,Kabug-at,Dagsen,Ang bigat mu naman.,Kabug-at sa imo.,Nagdagsen ka man.
Bigote,Buhok sa pagitan ng ilong at nguso.,Bungot,Bigote,Ang pangit ng bigote mo.,Ang law ay sang bungot nya.,Naggalas ata bigotem.
Bigti,nangangahulugang bitay.,bigti,Bekkel,Wag kang mag bigti.,Hindi ka mag bigti.,Madi ka agbekkel.
Bigwas,"Sunok, buntal, sapok, dagok.",Tampa,Danog,Bigwasan kita diyan.,Tampaaon taka da.,Danugin ka dita.
Binabae,"Lalaking may pusong babae, bakla.",Bayot,Bading,Binabae siya nuon.,Bayotr sya sato.,Bading isuna edi.
Binat,"Bintay, sakit na pagaling ngunit lumala dahil sa pagkilos.",Bughat,Begnat,Nabinat siya.,Na bughat siya.,Nabegnat isuna.
Binata,"Binatilyo, baguntao, walang asawa.",Sultero,Baro,Binata kana pala.,Sultero kana gali.,Baro ka metten
Bingi,Mahina ang pandinig.,Bungol,Tuleng,Bingi ang kasama mo.,Bungol ya upod mo.,Tuleng ata kadwam.
Bingit,"Gilid, tabing tabi.",Kilid,Igid,Nasa bingit ang nanay mo.,Ara sa kilid ya nanay mo.,Aradiay igid ni inang mo.
Binhi,"Similya, punla, buto.",Binhi,Bukel,Binhi ito ng mangga.,Binhi ni ka mangga.,Bukel atoy iti mangga.
Bintang,"Paratang, sumbong.",Iakusar,Pabasol,Masama ang mag bintang.,Malain ang mag iakusar.,Nagalas iti agpabasol.
Binyag,"Bautismo, buhos.",Binyag,Bunyag,Kilan ang binyag ng anak mo.,San o ang binyag sang bata mo.,Kano bunyag ta anak mo.
Birhen,"Dalaga, donsilya, malinis na babae.",Dalaga,Balasang,Ang ganda ng birhen.,Ka gwapa sang dalaga.,Nagpintas nga balasang.
Biro,"Tukso, tudyo.",Sunlog,Angaw,Wag mag biro sa lasing.,Hindi mag  sunlog sa hubog.,Madi ka mang angaw iti nabartik.
Bisa,"Bagsik, tapang, lakas.",Bunga,Sunar,Maybisa ba ang gamot na ito.,May bunga ang bulong ngani.,Adda sunar na atoy nga agas
Bisig,"Braso, paggawa.",Butkon,Takkiag,Maliit ang bisig niya.,Gamay ang butkon niya.,Bassit takkiag na.
Bisita ,"Dalaw, panauhin.",Dumoloaw,Sumarungkar,Marami akong bisita.,Dumoloaw akon bisita.,Ado sumarungkar kanyak
Bisperas,Isang araw bago dumating ang kasayahan.,Desperas,Desperas,Desperas ko bukas,Desperas ko bwas.,Desperas ko no bigat.
Bitag ,"Patibong, silo, umang.",Patibong,Appan,Mahuhulog rin siya sa aking bitag.,Mahulog mana sya sa akon patibung.,Matinnag kanto latta iti appan ko.
Bitbit,"Sabit, dala.",Dala,Awet,Bitbit ko ang pera mo.,Dala ko ang kwarta mo.,Awet ko iti kwartam.
Bitin,kulang o hindi sapat.,Bitin,Bitin,Bitin ang palabas.,Bitin ang palabas.,Bitin adiay pabuya
Bitiw,"Pagtiwalag, pagbibitiw.",Buya,Ummikkat,Nagbitiw siya sa pwesto.,Nag buya sa pwisto.,Ummikkat isuna iddiay pwesto na.
Bituin,Tanawin sa langin.,Bituin,Baggak,Ang ganda ng bituin.,Kanmi sang bituin.,Nagmayat iti baggak.
Bituka,Bilog na laman sa tiyan na dinadaanan ng pagkain.,Atay,Bagis,Bituka ng baboy yan.,Atay ang baboy na.,Bagis iti baboy
Biyahe,"Lakbay, lakad.",Biyahe,Biyahe,Sama ka sa aming byahi.,Upod ka sa amon byahi.,Sumurut ka iti byahe mi.
Biyaya,"Grasya, bigay, pagpapala.",Grasya,Parabor,Biyaya ng maykapal.,Grasya sang  sa taas.,Parabor iti diyos
Bobo,Tanga o mahina ang isip.,Tanga,Kangel,Walang bobo sa mundo.,Wala tanga sa kalibutan.,Awan iti kangel ditoy lubong
Bohemyo,Isang uri kasuotan.,Bohemyo,Bohemyo,Bohemyo ang isusuot mamaya.,Bohemyo ang isuksuk karon.,Bohemyo iti isout ko damdama
Bola,Panloloko ng kapwa.,Pag-uto,Bulataw,Bola ang  kapit bahay ko,Pag-uto sang kapitbahay ko.,Bulataw iti karrubak
Bomba,Isang uri ng kasangkapang pandirigma.,Bomba,Granada,Bomba ang sumabog.,Bomba ang naglupok.,Granada adiay pummutok
Bombilya,Ilaw sa bahay at iba pa.,Suga,Silaw,Bombilya ang kulang.,Suga ang kulang.,Silaw iti kurang
Boses,Tinig o boses.,Boses,Timek,Ang pangit ng boses mo.,Kalain ka tingug mo.,Naggalas iti timek mo
Botante,Manghahalal.,Botante,Agbubuto,Marami ang botante sa paaralan,Damo ya botante sa iskwelahan.,Nagado iti agbubuto iddiay eskwelaan
Bote,Botelya na yari sa kristal.,Bote,Bote,Basag na ang bote.,Buka na ya bote.,Nabuong adiay bote
Brilyante,"Dyamante, hiyas, alahas.",Brilyante,Brilyante,Brilyante ang hawak ko.,Brilyante ang kapot ko.,Brilyante iti eggim ko.
Bruha,"Mangkukulam, manggagaway.",Mangkukulam,Mangkukulam,Bruha talaga ang babae nayan.,Magkukulam ya babae nga na.,Mangkukulam talaga ang babaeng yan
Budhi,"Konsensiya, kalooban.",Konsensya,Konsensiya,Nakokonsinsya  ako,Nakokonsinsya  ako,Makonkonsensya ak man
Bugtong,"Palaisipan, pahulaan.",Bugtong,Burburti,Bugtong ang laro ng mga bata,Bugtong ya hampang ka mga bata.,Burburti iti ay-ayam dagidiay ubbing
Buhangin,Pagbubod ng buhangin.,Baras,Darat,Puting buhangin ang gusto ko.,Puti nga baras ang gusto ko.,Puraw nga darat iti kayat ko
Buhat,"Angat, alsa, sikwat.",Dal-on,Awit,Buhat ko ang mama ko,Dal-on ko ya nanay ko.,Awet ko ni mamang ko.
Buhay,"Istorya, katha, kuwento.",Kinabuhi,Biyag,Ang buhay ko ay hiram sa diyos.,Ang kinabuhi ko hulam sa Ginoo.,Iti biyag ko ki bulod ko kinni apo
Buka,"Bukas, awang, nganga.",Buksan,Ungap,Nakabuka ang sako.,Na buksan na ya sako.,Naka ungap adiay sako
Bukal ,"Tubig na lumabas sa lupa, likas.",Tuburan,Tubbog,Magandang tignan ang bukal.,Nami lantawun ya tuburan.,Mayat nga kitain adiay tubbog
Buksan,Pagbukas sa pintuan.,Abrehan,Lukatan,Buksan niyo ang pinto.,Abrehan nyo nya pirtahan.,Lukatan yu adiay ruangan
Bula,Maliit na bola likha ng sabon.,Bukal,Labutab,Mabula ang nabili kong sabon.,Ma bukal ya nabakal ko nga sabon.,Nalabutab adiay nagatang ko nga sabon
Bulag,"Persiyana, ayaw pumansin.",Bulag,Bulag,Nabulag ang  mata.niya,Na bulag ya mata nya.,Nabulag adiay mata na
Bulagsak,"Gastador , mapagtapon.",Abunda,Gastador,Mabulagsak ang kapatid niya.,Na abunda ya utod nya.,Gastador adiay kabsat ko
Bulaklak ,Kadkad na buko ng halaman.,Bulak,Sabong,Magandang pagmasdan ang mga bulaklak.,Nami lantawun ya mga bulak.,Nagmayat kitain dagidiay sabong
Bulalakaw,"Meteyor, taeng bituin.",Bulalakaw,Bulalayaw,May nakita kaming bulalakaw.,May nakit an kami nga bulalakaw.,Adda nakita me nga bulalayaw
Bulalas,Biglang sabi.,Magsinggit,pukkaw,Bigla siyang bumulalas.,Gulpi sya Magsinggit.,Bigla isuna nga nagpukkaw
Bulig,"Bakuli, dalag.",Dalag,Buntsek,Bumili sila ng madaming bulig.,Nagbakal sila sang damo nga dalag.,Gummatangg da iti nagado nga buntsek
Bulkan,Bundok na pumuputok.,Bulkan,Bulkan,Pumutok ang bulkan.,Naglupok na ya bulkan.,Pimmutok adiay bulkan
Bulok,"Bilasa, sira .",Dunot,Nalungsot,Ang prutas ay bulok.,Dunot na ya prutas.,Nalungsot adiay prutas
Bulong,Paanas na pagsasalita sa tabi ng tainga.,Hutik,Arasaas,May binulong sa katabi,May gin hutik sa tupad.,Inaarasaasan na adiay kaabay na
Bulsa,Supot sa kasuotan.,Bulsa,Bulsa,Maraming laman ang bulsa ko.,Damo unod ya bulsa ko.,Ado karga na adiay bulsa na
Bulungan,"Estorya, usap-usaoan, sabi-sabi.",Hutikan,Aginnarasaas,Nagbubulungan sila,Naga hutikanay sanda.,Aginnarasaas da
Bulutong,"Bulutong tubig, bulutong manok.",Tuko,tuko,May bulutong ang kaklase ko.,May tuko ya upod ko.,Agtuko adiay kaeskwelak
Bulwak,"Buhos, ragasa ng tubig.",Buhos,Pumsuwak,Malakas ang bulwak ng tubig.,Kusog ya buhos ka tubig.,Napigsa adiay pumsuwak nga danum
Bulyaw,tumutukoy sa sigaw.,singgit,bugkaw,Nagbulyaw siya kanina,Nagsinggit siya kagina,Nagbugkaw isuna tattay.
Bumaba,"Mabagsak, magtiwalag, mahandusay.",Nagbaba,Salungayngay,Bumaba siya kanina,Nagbaba sya kaina.,Napasalungayngay isuna tattay
Bungisngis,Pagtawang nakikita ang ngipin.,Gigil,Garatigit,Si Anna ay bungisngis.,May gigil si Anna.,Ni anna ki garatigit
Buwaya,Isang uri ng hayop.,Buwaya,Buwaya,Napakalaki ng buwaya.,Dako gid ang buwaya.,Nagdakkel jay buwaya.
Buwig,"Langkay, kumpol.",Tumpok,Tumpok,Isang buwig ng kamote ang binili ko.,Isa ka tumpok sang kamote angt binakal ko.,Maysa nga tumpok ti kamote ti ginatang ko.
Ka,"Panghalip panao, ikalawang panauhan, isahan at pahuli, ikaw.",Ka,Ka,Kumain ka ng marami.,Kaun ka damo.,Mangan ka iti ado.
Kaagaw,"Karibal, kalaban.",Kasumpong,Kainnagaw,Siya ang aking kaagaw.,Sya ang akon Kasumpong.,Isuna iti kainnagaw ko.
Kaalaman,"Nalalaman, muwang.",Kaalam,Sirab,Kulang siya sa kaalaman.,Kulang sya sang kaalam.,Kurang isuna iti sirab.
Kaanib,"Kasapi, kapanalig.",Magdampig,Kumadua,Ako ang iyong kaanib.,Kita ang magdampig.,Siak iti kumadua.
Kaaway,Katunggali,Kontra,Kaapa,Siya ang ating kaaway.,Sya ang aton kontra.,Isuna iti kaapa tayo.
Kaba,"Pangamba, takot.",Kulba,Danag,Kinakabahan ako sa mangyayari.,Ginakulbaan ako sa matabo.,Madandanaganak iti mangmangyari.
Kababalaghan,"Himala, milagro, hiwaga, misteryo.",Likom,Limed,May kababalaghan sa bahay na iyon.,May likom sa balay nga to.,Adda limed na adiay balay nga daydiay.
Kababayan,"Kalahi , kabayan.",Kalahi,"Kailyan, kailyak",Siya ay aking kababayan sa ibang bansa.,Sya ang akon kalahi sa iban nga lugar.,Isuna iti kailyak iddiay habali nga lugar.
Kabaka,"Kaaway, kagalit, katunggali.",Kakontra,Kaapa,Siya ang kabaka ng pinsan ko.,Sya ang kakontra sang pinsan ko.,Isuna iti kaapa iti kasinsin ko.
Kabanata,Kapitulo bahagi.,Kapitulo,Kapitulo,Binasa ko ang lahat ng kabanata.,Gin basa ko ang tanan nga kapitulo.,Binasak amin nga kapitulo.
Kabaong,Ataul o pinaglalagyan ng patay.,Lungon,Lungon,May kabaong akong nakita.,May lungon ko nakita.,Adda nakitak nga lungon.
Kabayo,Uri ng hayop na humihila sa kalesa.,Kabayo,Kabalyo,Sumakay ako sa kabayo.,Nagsakay ko sa kabayo.,Summakayak diay kabalyo.
Kabig,"Alipores, sakop, kakampi, tauhan.",Kaupod,Kakadwa,Ang mga kabig ay nagtrabaho.,Nag ubra ang mga kaupod.,Agidiay kakadwa kit nagtrabaho
Kabila,"Sa tapat, ibayo, likuran, ilalim katapat ng ibayo.",Pihak,Banger,Sa kabilang bahay ako natulog.,Sa pihak balay ako natulog.,Iddiay bangerak nga balay naturog.
Kabit,Alam sabihin kahit hindi.,Tikalon,Langsot,Kabit ang kapitbahay ko,Tikalon ang akon nga silingan.,Langsot atoy karrubak
Kabog,"Lagapak, kalabog, katok, kalampag.",Uni,Pampag,Kabogin mo ang pinto,Pauniha ang pirtahan.,Pampagem adiay ruwangan
Kabuluhan,"Kahalagahan, pakinabang, benepisyo.",Kabangdaran,serbi,Walang kabuluhan ang sinabi mo.,Wala sang kabangdaran ang gihambal mo.,Awan serbi na ta inbagam.
Kabutihan,Kainaman.,Kaayohon,Nasayaat,Ang kabutihang loob,Ang kaayohan sang tagipusuon.,Nasayaat nga nakem
Kadena,Tanikalang bakal.,Kadina,Kadena,Ang higpit ng kadena.,Ka higot sang kadina.,Nairot jay kadena
Kagabi,Nakaraang gabi.,Kagab-e,Dirabei,Maramig tao kagabi,Damo tao kagab-e.,Ado iti tao dirabie
Kagalingan,"Kawastohan, katumpakan.",Kaalam,Kalaingan,Siya ang kgalingan sa kanila,Siya ang may kaalam sa ila.,Isuna iti kalaingan
Kagat,"Ngabngab, kabkab, ukab.",Kagat,kagat,Siya ay may kagat ng aso.,May kagat sya ka ido.,Adda kagat na iti aso.
Kagawad,Kinatawan.,Kagawad,Kagawad,Tumakbo akong kagawad.,Nagdalagan ko kagawad.,Tummaray yak nga kagawad
Kagipitan,Di inaasahang pangyayari imerhensiya.,Kalisdan,Rigat,Nakakaranas ako ng kagipitan sa buhay.,Kabatyag ko sang kalisdan sa pagpangabuhi.,Maranranasak iti rigat iti biyag
Kagitingan,"Pagka-makabayan, kadakilaan.",Pagakabayanihon,Natured,Kahanga hanga kagitingan ng mga tao,Ya pagkabayanihon sang mga tao.,Makapabilib agidiay natured nga tattao
Kagubatan,Lugar na magubat.,Talon,Kabakiran,Gusto kong pumunta sa kagubatan.,Gusto ko maglakat sa talon.,Kayat ko mapan diay kabakiran
Kaha,"Kahon, pakete.",Kahon,Palko,Ilang kaha?,Pila ka kahon?,Mano nga palko?
Kahalagahan,"Importansya, kwenta.",Importansya,Importansya,Bigyan sana ako ng kahalagahan.,Gaan tani ko sang importansya.,Ikkan nak kuma iti importansya
Kahapon,Araw na nagdaan.,Kagapon,Dikalman,Tapos na  kahapon.,Tapos na kagapon.,Nalpas di kalman
Kahig,"Kalaykay, palis, kalkal.",Kalaykay,Karaykay,Ang  kahig ng manok,Ang kalaykay ka manok.,Karaykay iti manok
Kahinhinan,Bilin o pakiusap o mamanhik.,Mainobuson,Pakumbaba,Halata ang kahinhinan niya.,Halata nga mainobuson sya.,Malasin iti kinapakumbaba na.
Kahirapan,"Pagdaralita, kaliitan, kahos.",Kaimulon,Kinapanglaw,Kahirapan nag nararanasan ng bayan.,Kaimulan ang nabatyagam sang aton lugar.,Kinapanglaw iti maranranasan ti ile.
Kahit,"Maski, kahiman.",Biskan,Duray,Mahal mo sana ako kahit may iba kana.,Palangga muko biskan may palangga kana.,Ayatin nak met kuma duray adda sabali mon.
Kahon,"Kahita, lalagyan, sisidlan.",Kahon,Lakasa,Nasa kahon ang hikaw mo,Ara sa kahon ang aritos mo.,Aradiaay lakasa adiay aritos mo
Kahoy,"Troso, tabla.",Kahoy,Kayo,Umakyat siya sa kahoy.,Nagsaka sya sa kahoy.,Ummuli isuna iddiay kayo
Kahusayan,"Liksi, kakayahan sa tungkulin.",Kapisanon,Kinalaing,Ang kahusayan niya ay kamangha mangha.,Makamangha ya kapisanon nya.,Makapamangha iti kinalaing na
Kaibigan,"Amigo, katoto, kakampi.",Abiyan,Gayyem,Siya ang aking kaibigan.,Sya ang akon abiyan,Isuna iti gayyem ko.
Kailan,"Anong araw, anong panahon.",San-o,Kano,Kailan kaya ako mananalo sa lotto.,San-o kaya ko madaog sa lotto,Kano ak ngata mangabak iti lotto
Kailangan,"Nararapat, dapat, sapilitan.",Kinahanglan,Masapul,Kailangan ko iyan.,Kinahanglan ko na.,Masapul ko dayta.
Kait,"Patanggi, ayaw magbigay.",Magdumili,Imot,Wag mong ipagkait.,Hindi ka mag dumili.,Madi mo iimot
Kakaiba,Gansal o kabyak.,Lain,Sabali,Kakaiba ang kanyang kulay.,Lain ya iya nga kulay.,Sabali iti kulay na
Kakilala,Kabatian.,Kilala,Kaam-ammo,Kakilala ko siya.,Kilala ko sya.,Amamok isuna.
Kakinisan,"Pagka-makinis, kinis.",Kinis,Nakinis,Siya ang kakinisan ng mukha,Sya ang kinis sang itsura.,Isuna iti kinakinisan ti rupa
Kalabit,Saling ng dulo ng daliri.,Kuhiton,Kulding,Siya ang unang nag kalabit.,Sya ang nag una  kuhiton.,Isuna iti ummuna nga nagkulding
Kalahati,"Kabiyak, kabilas.",Tunga,Kagudwa,Kalahati ng baon ko ay tinatago ko.,Tunga sang balon ko ginatago ko.,Kagudwa na diay balon ko ki ilimlimming ko
Kalaliman,Lalim.,Kadalumon,Adalem,May kalaliman ang dagat.,May kadalu mon ang dagat  .,Naadalem adiay baybay.
Kalan,"Pugon, apoyan.",Kalan,Pugon,Mainit ang kalan.,Init ya kalan.,Napudot adiay pugon
Kalang,Kalsa.,Pasngat,Konya-konyahan,Nagkalang ang makina,Nag pasngat ya makina.,Nagkonya konyahan adiay makina
Kalansay,"Eskeleto, bungo.",Kalabera,Tulang,Nakakita ako ng kalansay.,Nakakita ko sang kalabera.,Nakakitaak iti tulang
Kalaro,"Katoto,, kasama.",Kahampang,Kaayayam,Kalaro ko siya nong bata.,Kahampang ko sya sang bata.,Kaay-ayam ko suna di ubing kami
Kalat,"Sabog, budbod.",Laptahon,Wara,Ang daming kalat sa labas.,Damo laptahon sa gawas.,Nagado iti wara iddiay ruar
Kalawang,Duming sumisira sa bakal.,Tuktok,Lati,May kalawang ang kanyang sasakyan.,May tuktok ya iya nga salakyan.,Adda lati na adiay lugan na
Kalaykay,"Pangahig, suyod, pangaykay.",Kalaykay,Karaykay,May kalaykay ako,May kjalaykay ko.,Adda karaykay ko
Kalbo,Walang buhok.,Kalbo,Kalbo,Kalbo ang tatay ko,Kalbo ya tatay ko.,Kalbo ni  tatang ko
Kalidad,"Uri, klase.",Kalidad,Klase,May kalidad ang kanilang paninda.,May kalidad ya ila nga baligya.,Adda met klase na adiay lako da
Kalihim,Sekretaryo.,Tiglikom,Sekretaryo,Kalihim ang tungkulin ko,Tiglikom ya ubra ko.,Sekretarya ti akim ko
Kalikasan,Katutubong asal at ugali.,Palibot,Kadkadawyan,Ang kganda ng kalikasan.,Kanami sang palibot.,Nagmayat iti kadkadawyan
Kalimutan,"Paglimot , kalimutan.",Lipati,"Lipatan, lipatam",Kalimutan mo na iyon.,Lapati nalang to.,Lipatam daydiayen.
Kalinisan,"Malinis, walang dumi.",kalimpyohan,Kadalusan,Panatilihin ang kalinisan.,Panatilihon ta ang kalimpyohan,Panatalihen tayo atoy kadalusan.
Kaliskis,Sapin sa balat ng isda.,Kaliskis,Kaliskis,Ang daming kaliskis ng isda.,Ka damo sang kaliskis ka isda.,Nagado iti kaliskis na adiay lames
Kaliwa,Kasalungat ng kanan.,Wala,Kanniged,Kaliwa at kanan ako sumulat.,Wala kag tuo ko mag sulat.,Kanniged kin kannawanak sumurat
Kalma,"Tahimi, payapa, hinahon.",Agyo,Aglinak,Kalma kalang.,Agyo ka lang.,Aglinak ka lang.
Kalog,"Uga, alog.",Magluyloy,Yugyug,Kalog-kalogin niyo ang duyan,Magluyloy ang duyan.,Yugyugen yo ata indayon
Kaloob,"Alay, bigay, regalo handog, gawad.",Magtugot,Ipaay,Sana ipagkaloob sa atin ang premyo.,Tani magtugot sa aton ang premyo.,Ipaay da kuma adiay premyo kanya tayo.
Kaltas,"Inalis, binawas, tinggal, kanselado.",Buhinan,Kissay,May kaltas ang aking sahud.,Na buhinan ang akon sweldo.,Adda kissay na iti suweldok
Kaluluwa,"Hilagyo espiritu, diwa, sigla.",Kalag,Kararua,Nakakita ako ng kaluluwa.,Nakakita ko sang kalag.,Nakakitaak iti karurua
Kalutasan,Solusyon o kasagutan.,Lubad,Pakailawlawagan,Ito ang kalutasan ng problima ko,Amo ni  ang lubad sang problema ko.,Atoy iti pakailawlawagan iti problimak
Kamalian,"Kasalanan, sala.",Basul,biddut,Kamalian ko nalang ang nakikita ng iba.,Basul nalang pirmi ya makit an ka iban.,Basul ko latta iti makitkita iti sabali
Kamalig,"Bodega kamarin, pitungan.",Bodega,Kamarin,Siya ay natulog sa kamalig.,Sya ang natulog sa bodega.,Naturog isuna iddiay kamarin
Kamandag,Lason o nakakamatay.,Hilo,Gita,Ang ahas ay may kamandag.,May hilo ang man og,Adda gita na adiay uleg
Kamatayan,"Pagyao, pagpanaw.",Patay,Kamatyaan,Kamatayan ang nghihintay sa kanya.,Patay ya nagahulat sa iya.,Kamatyaan ti agur-uray  kanya na
Kambal,"Tambal, sabay, ipinanganak.",Kambal,Singen,Sila ay may kambal na kapatid.,Maykambal sanda nga utod.,Adda singen da nga kabsat
Kami,Tayo.,Kami,Sikami,Kami ay kumain sa labas.,Nagkaun kami sa gawas.,Sikami ki nangan jay ruwar.
Kamit,"Kuha, tamo, tanggap.",Kuhaon,Naala,Nakamit nya ang pangarap nya,Kuhaon nya ang ginahingakos nya.,Naala  na jay pangarap na
Kamot,Kahig ng kuko sa bahaging makati.,Kalot,Kudkod,Kamot siya ng kamot  sa likod nya,Kalot sya nga kalot sa likod nya.,Kudkod nga kudkod jay likod na
Kampi,"Panig, kiling, kapanalig, kasama sa isang layon.",Kaupod,Kakadwa,Kampi ko sila sa laban.,Kaupod ko sanda sa away.,Kakadwak isuda ti labanan
Kampon,"Kabig, sakop, alipores, basalyo dispulo.",Upod,Kadwa,Kampon siya ng kasamaan.,Upod sa ka suwail.,Kadwa na ti dinadakis
Kamtan,Pagkamit sa pangarap o kagustuhan.,Dangaton,Gun-oden,Sana makamtan ng bayan ang kapayapaan.,Tani ma dangaton sang banwa ang kalinong.,Sapay la kuma ta gun-oden ti talna ti ile
Kamusmusan,Kawalang muwang o pagkaugaling bata.,Kinaagtutubo,Ubing,Nalala ko ang aking  kamusmusan                                  ,Nadumduman ko ang akon kinaagtutubo.,Malagip ko di ubing ak.
Kamutin,Kumahig.,Kaluton,"Kudkuden, kudkudem",Kamutin mo yung likod ko.,Kaluton mo ya likod ko.,Kudkudem man ti likod ko
Kanal,"Bambang , estero, ukit.",Kanal,Kanal,Barado ang kanilang kanal.,Barado ya anda nga kanal.,Barado jay kanal da
Kanan,Kasalungat ng kaliwa.,Tuo,Kannawan,Sa kanan siya lumiko.,Sa tuo sya nag liko.,Ijay kannawan nga nag killo
Kandila,Isang uri ng ilawan na nauupos.,Kandila,Kandela,Ang laki ng kandila sa simbahan.,Kadako sang kandila sa simbahan.,Nagdakkel jay kandela jay simbaan
Kandili,Kalinga.,Pagtatap,Taraken,Ang aking  tiya ang   kumandili sakin,Ang akon tiya ang pagtatap sa akon.,Ni antek ti nagtaraken kanyak
Kanila,Pangatlong tauhang paari at pang marami.,Ila,Kanyada,Sa kanila yan,Sa ila na.,Kanyada ata
Kanina,Sandaling nakaraan.,Kagina,Tattay,Kanina pa yan,Kagina pana.,Tattay pay ata
Kanino,Pang-usisa kung sino ang may-ari.,Sin-o,Kinkanya,Kanino ang gamit na ito?,Kay sin-o ya bayo nga ni.,Kinkanya atoy
